time,gFx,gFy,gFz,TgF
5.100926,0.9766,-0.0461,-0.1948,1.00
5.117730,0.9790,-0.0491,-0.2001,1.00
5.143850,0.9825,-0.0507,-0.2075,1.01
5.159831,0.9845,-0.0497,-0.2074,1.01
5.181965,0.9820,-0.0521,-0.2050,1.00
5.201797,0.9781,-0.0520,-0.1957,1.00
5.217922,0.9771,-0.0515,-0.1943,1.00
5.243511,0.9781,-0.0540,-0.2021,1.00
5.260157,0.9820,-0.0541,-0.2094,1.01
5.281748,0.9811,-0.0526,-0.2089,1.00
5.302867,0.9801,-0.0501,-0.2060,1.00
5.318810,0.9791,-0.0526,-0.2036,1.00
5.344286,0.9786,-0.0510,-0.1972,1.00
5.360552,0.9811,-0.0472,-0.1992,1.00
5.390333,0.9820,-0.0482,-0.2031,1.00
5.407672,0.9825,-0.0501,-0.2021,1.00
5.426857,0.9801,-0.0477,-0.2011,1.00
5.443609,0.9805,-0.0457,-0.1982,1.00
5.461196,0.9811,-0.0452,-0.2021,1.00
5.490484,0.9806,-0.0467,-0.2021,1.00
5.509184,0.9781,-0.0501,-0.1982,1.00
5.527613,0.9795,-0.0496,-0.1967,1.00
5.543592,0.9776,-0.0496,-0.1919,1.00
5.561165,0.9737,-0.0476,-0.1904,0.99
5.604742,0.9825,-0.0511,-0.2060,1.01
5.605300,0.9825,-0.0511,-0.2060,1.01
5.626617,0.9855,-0.0570,-0.2103,1.01
5.643343,0.9825,-0.0535,-0.2054,1.01
5.668187,0.9790,-0.0506,-0.2006,1.00
5.690468,0.9771,-0.0505,-0.1972,1.00
5.708023,0.9751,-0.0510,-0.1973,1.00
5.726645,0.9776,-0.0516,-0.2060,1.00
5.743413,0.9835,-0.0541,-0.2118,1.01
5.768996,0.9820,-0.0526,-0.2104,1.01
5.790251,0.9811,-0.0491,-0.2060,1.00
5.811689,0.9791,-0.0496,-0.2036,1.00
5.827380,0.9796,-0.0506,-0.2036,1.00
5.844298,0.9776,-0.0491,-0.2017,1.00
5.869332,0.9806,-0.0482,-0.2070,1.00
5.887771,0.9801,-0.0496,-0.2050,1.00
5.915654,0.9781,-0.0501,-0.2055,1.00
5.927346,0.9772,-0.0501,-0.2036,1.00
5.952664,0.9791,-0.0506,-0.2075,1.00
5.969328,0.9776,-0.0486,-0.2065,1.00
5.992134,0.9805,-0.0526,-0.2021,1.00
6.009806,0.9786,-0.0526,-0.2036,1.00
6.026554,0.9781,-0.0535,-0.2045,1.00
6.051922,0.9786,-0.0491,-0.2070,1.00
6.068471,0.9801,-0.0501,-0.2079,1.00
6.093176,0.9791,-0.0521,-0.2060,1.00
6.110119,0.9786,-0.0506,-0.2050,1.00
6.127192,0.9776,-0.0462,-0.2051,1.00
6.151804,0.9772,-0.0467,-0.2046,1.00
6.168522,0.9796,-0.0472,-0.2085,1.00
6.190792,0.9806,-0.0482,-0.2070,1.00
6.208335,0.9796,-0.0477,-0.2079,1.00
6.227373,0.9801,-0.0506,-0.2084,1.00
6.251614,0.9776,-0.0486,-0.2046,1.00
6.270803,0.9781,-0.0511,-0.2026,1.00
6.290247,0.9806,-0.0506,-0.2045,1.00
6.309717,0.9786,-0.0496,-0.2084,1.00
6.335486,0.9815,-0.0526,-0.2089,1.00
6.352368,0.9796,-0.0526,-0.2065,1.00
6.377317,0.9786,-0.0535,-0.2050,1.00
6.406233,0.9796,-0.0482,-0.2021,1.00
6.410007,0.9801,-0.0511,-0.2075,1.00
6.434727,0.9830,-0.0531,-0.2137,1.01
6.451621,0.9772,-0.0521,-0.2055,1.00
6.477361,0.9756,-0.0525,-0.2007,1.00
6.510109,0.9772,-0.0501,-0.2026,1.00
6.519376,0.9772,-0.0472,-0.2041,1.00
6.534745,0.9781,-0.0496,-0.2089,1.00
6.551377,0.9806,-0.0492,-0.2119,1.00
6.577076,0.9815,-0.0492,-0.2099,1.00
6.613825,0.9728,-0.0471,-0.2017,0.99
6.614329,0.9728,-0.0471,-0.2017,0.99
6.634905,0.9767,-0.0501,-0.2026,1.00
6.652239,0.9815,-0.0526,-0.2055,1.00
6.676584,0.9815,-0.0526,-0.2075,1.00
6.710718,0.9806,-0.0502,-0.2084,1.00
6.718716,0.9786,-0.0491,-0.2065,1.00
6.735018,0.9762,-0.0491,-0.2070,1.00
6.760718,0.9791,-0.0507,-0.2089,1.00
6.777862,0.9815,-0.0507,-0.2133,1.01
6.798696,0.9801,-0.0521,-0.2089,1.00
6.818306,0.9776,-0.0511,-0.2026,1.00
6.835383,0.9746,-0.0520,-0.1982,1.00
6.860674,0.9737,-0.0515,-0.1997,1.00
6.877184,0.9786,-0.0496,-0.2065,1.00
6.898610,0.9815,-0.0507,-0.2119,1.01
6.917915,0.9850,-0.0526,-0.2113,1.01
6.943128,0.9767,-0.0501,-0.2046,1.00
6.959824,0.9762,-0.0491,-0.2031,1.00
6.976728,0.9767,-0.0516,-0.2045,1.00
7.000537,0.9776,-0.0497,-0.2119,1.00
7.017842,0.9821,-0.0483,-0.2192,1.01
7.037956,0.9836,-0.0502,-0.2172,1.01
7.059845,0.9781,-0.0511,-0.2075,1.00
7.089956,0.9717,-0.0530,-0.1982,0.99
7.110240,0.9751,-0.0530,-0.2021,1.00
7.118328,0.9776,-0.0526,-0.2021,1.00
7.142865,0.9811,-0.0512,-0.2119,1.00
7.160246,0.9815,-0.0531,-0.2109,1.01
7.189774,0.9786,-0.0511,-0.2079,1.00
7.205493,0.9767,-0.0496,-0.2056,1.00
7.219115,0.9757,-0.0477,-0.2051,1.00
7.243534,0.9796,-0.0482,-0.2084,1.00
7.260511,0.9791,-0.0502,-0.2123,1.00
7.285665,0.9801,-0.0482,-0.2109,1.00
7.317526,0.9776,-0.0496,-0.2070,1.00
7.320030,0.9796,-0.0501,-0.2045,1.00
7.344004,0.9791,-0.0501,-0.2084,1.00
7.361065,0.9796,-0.0491,-0.2079,1.00
7.386099,0.9781,-0.0536,-0.2133,1.00
7.421927,0.9781,-0.0540,-0.2055,1.00
7.427041,0.9757,-0.0506,-0.2056,1.00
7.443102,0.9791,-0.0491,-0.2065,1.00
7.468271,0.9772,-0.0506,-0.2079,1.00
7.490253,0.9786,-0.0530,-0.2001,1.00
7.506463,0.9795,-0.0545,-0.2036,1.00
7.526352,0.9791,-0.0530,-0.2045,1.00
7.543067,0.9772,-0.0491,-0.2036,1.00
7.568231,0.9786,-0.0477,-0.2095,1.00
7.590310,0.9791,-0.0502,-0.2119,1.00
7.606405,0.9801,-0.0497,-0.2148,1.00
7.626783,0.9776,-0.0492,-0.2100,1.00
7.643610,0.9757,-0.0511,-0.2100,1.00
7.669000,0.9776,-0.0491,-0.2090,1.00
7.689649,0.9806,-0.0502,-0.2109,1.00
7.710160,0.9820,-0.0472,-0.2045,1.00
7.726521,0.9786,-0.0452,-0.1997,1.00
7.752489,0.9776,-0.0486,-0.1924,1.00
7.769294,0.9771,-0.0544,-0.1953,1.00
7.785396,0.9786,-0.0584,-0.2015,1.00
